RaceNo,Place,Tally,SailNo,HelmName,Nat,HelmSex,Class,HelmAgeGroup,Elapsed,Code
1,482,645,,"COTTIGNIES, PHILIPPE",France,M,Fin,40-59M,01:00:19,
1,484,241,,"DUMONT-FOURMANOIR, CLOTILDE",France,F,Fin,17-30F,01:00:21,
1,485,321,,"FRANCIS, JEAN-LOUP",France,M,Open,U16M,01:00:28,
1,486,84,,"MILHE, THIBAUT",France,M,Fin,U20M,01:00:31,
1,489,441,,"LAMBEAUX, ELÉONORE",France,F,Fin,U17F,01:00:35,
1,489,923,,"MARCAND, HUGO",France,M,Fin,U20M,01:00:35,
1,494,293,,"WERMEISTER, LISA",France,F,Fin,17-30F,01:00:41,
1,494,958,,"OUDERT, JEAN YVES",France,M,Fin,40-59M,01:00:41,
1,498,490,,"BOURDIN, MICHAËL",France,M,Fin,40-59M,01:00:45,
1,499,85,,"GUÉRIN-BAIZEAU, ALEXANDRE",France,M,Fin,U20M,01:00:49,
1,502,785,,"MARION, ESTELLE",France,F,Fin,17-30F,01:00:51,
1,503,583,,"TALARD, PHILIPPE",France,M,Foil,40-59M,01:00:52,
1,505,844,,"MELLER, AXEL",France,M,Fin,20-39M,01:01:08,
1,506,1337,,"HANSMAENNEL, EMILE",France,M,Fin,20-39M,01:01:09,
1,507,323,,"PERNELLE, GUILLAUME",France,M,Fin,20-39M,01:01:12,
1,507,854,,"BAUER, BENJAMIN",France,M,Fin,40-59M,01:01:12,
1,509,397,,"DAUMAS, CYRILLE",France,M,Fin,40-59M,01:01:13,
1,510,625,,"SANTINI SIMONCELLI, FAUSTO",France,M,Fin,40-59M,01:01:14,
1,510,1042,,"LAUNAY, PIER",France,M,Fin,20-39M,01:01:14,
1,512,44,,"BOUQUILLARD, STÉPHANE",France,F,Fin,45+F,01:01:18,
1,513,297,,"BERNARD-WERMEISTER, LAETITIA",France,F,Fin,45+F,01:01:19,
1,513,981,,"RAJON, TITOUAN",France,M,Open,20-39M,01:01:19,
1,515,547,,"LE CORNO, GUILLAUME",France,M,Open,20-39M,01:01:21,
1,515,809,,"GUIHÉNEUF, LAURENT",France,M,Fin,40-59M,01:01:21,
1,515,1145,,"ARSAC, CHRISTOPHE",France,M,Fin,60+M,01:01:21,
1,518,580,,"DESOMBRE, DAMIEN",France,M,Fin,40-59M,01:01:25,
1,520,1218,,"JAMME, PRIËL",France,M,Open,U16M,01:01:31,
1,521,874,,"VERBRUGGE, RÉMI",France,M,Fin,20-39M,01:01:32,
1,523,969,,"DURAND, LUCIEN",France,M,Fin,U20M,01:01:37,
1,523,989,,"MARCAND, BASTIEN",France,M,Fin,U20M,01:01:37,
1,526,452,,"FAURE, STÉPHANE",France,M,Fin,40-59M,01:01:41,
1,527,760,,"OBRY, ARNAUD",France,M,Fin,40-59M,01:01:46,
1,529,46,,"DE COURTIVRON, DOMINIQUE",France,M,Fin,60+M,01:01:48,
1,529,101164,,"DOMALLAIN, JEAN-MARC",France,M,Fin,40-59M,01:01:48,
1,533,281,,"LOIRE, BENJAMIN",France,M,Fin,40-59M,01:01:49,
1,533,1108,,"LE SAVOUREUX, VICTOR",France,M,Open,U16M,01:01:49,
1,536,1297,,"TARDY, SIMON",France,M,Fin,20-39M,01:01:50,
1,537,812,,"BOUTARD, NICOLAS",France,M,Fin,40-59M,01:01:51,
1,541,1292,,"LATTES, HUGO",France,M,Fin,20-39M,01:02:26,
1,542,846,,"JUBAULT, HUBERT",France,M,Fin,40-59M,01:02:29,
1,544,102,,"BAZAILLE, ENZO",France,M,Fin,U20M,01:02:38,
1,545,561,,"DARGNIES, THIBAULT",France,M,Open,U20M,01:02:41,
1,546,43,,"CALIGARO, NICOLAS",France,M,Open,40-59M,01:02:42,
1,548,897,,"EVEILLE, NICOLAS",France,M,Fin,U20M,01:02:48,
1,549,911,,"DELISLE, CHARLY",France,M,Fin,60+M,01:02:50,
1,551,891,,"CHAPUIS, ALEXANDRE",France,M,Fin,40-59M,01:02:55,
1,552,512,,"GODON, GUILLAUME",France,M,Fin,40-59M,01:02:56,
1,554,344,,"BERNARDI, DAMIEN",France,M,Fin,40-59M,01:03:00,
1,554,974,,"DE CHACATON, NICOLAS",France,M,Fin,40-59M,01:03:00,
1,557,1307,,"MOREAU, SYLVAIN",France,M,Fin,40-59M,01:03:16,
1,558,831,,"FAMEAU, CLEMENT",France,M,Fin,40-59M,01:03:24,
1,559,343,,"BOUCABELLE, JULIEN",France,M,Fin,40-59M,01:03:25,
1,561,699,,"BRACAR LOUVET, ELINA",France,F,Fin,U17F,01:03:30,
1,562,58,,"TULISSI, PATRICK",France,M,Fin,40-59M,01:03:36,
1,563,140,,"TAVOLARO, SANTIAGO",France,M,Fin,40-59M,01:03:42,
1,564,1072,,"FORMAL, PATRICE",France,M,Fin,40-59M,01:03:44,
1,565,70,,"NEGRO, JEROME",France,M,Fin,40-59M,01:03:45,
1,570,787,,"SWISTUNOW, VLADIMIR",France,M,Open,40-59M,01:03:59,
1,570,808,,"ARCHAMBAULT, MATHIEU",France,M,Fin,20-39M,01:03:59,
1,570,1073,,"JESTIN, HERVÉ",France,M,Fin,40-59M,01:03:59,
1,576,856,,"DUCHATEAU, MARC",France,M,Fin,40-59M,01:04:10,
1,576,1123,,"PAILLE, RÉMI",France,M,Open,20-39M,01:04:10,
1,578,242,,"PLOUGONVEN, PIERRE-MARIE",France,M,Open,20-39M,01:04:17,
1,578,751,,"BLANCHET, TITOUAN",France,M,Fin,U20M,01:04:17,
1,583,572,,"GUGLIELMINETTI, EDGAR",France,M,Open,U20M,01:04:23,
1,583,1232,,"SCHAFFNER, FREDERIC",France,M,Fin,40-59M,01:04:23,
1,587,448,,"FEYZEAU, PIERRE",France,M,Fin,40-59M,01:04:30,
1,589,223,,"VOURIOT, CÉDRIC",France,M,Fin,40-59M,01:04:35,
1,589,759,,"TEILLARD, CAMILLE",France,M,Open,U20M,01:04:35,
1,592,306,,"LOIRE, ESTEBAN",France,M,Fin,U20M,01:04:47,
1,592,362,,"HERNANDEZ GARCIA, ESTEBAN",France,M,Open,U16M,01:04:47,
1,596,71,,"LEPORE, THOMAS",France,M,Open,40-59M,01:04:52,
1,596,1118,,"MALGRAS, CYRIL",France,M,Fin,40-59M,01:04:52,
1,599,12,,"GELY, ETHAN",France,M,Fin,U16M,01:04:56,
1,599,418,,"BARDARY, MICKAEL",France,M,Open,20-39M,01:04:56,
1,599,776,,"LICHOU, GAËL",France,M,Fin,40-59M,01:04:56,
1,603,617,,"BARAS, LÉANDRE",France,M,Fin,U20M,01:05:11,
1,605,748,,"LEOGITE, JEFFREY",France,M,Fin,40-59M,01:05:14,
1,606,608,,"ZAFRA, FRANCK",France,M,Open,40-59M,01:05:15,
1,607,762,,"BLEUNVEN, MAXIME",France,M,Fin,20-39M,01:05:17,
1,607,1287,,"DURHAM, PETER",France,M,Fin,40-59M,01:05:17,
1,609,32,,"DALLA PIETRA, SEBASTIEN",France,M,Fin,40-59M,01:05:18,
1,609,865,,"TISSERAND, SACHA",France,M,Open,U20M,01:05:18,
1,612,731,,"WEISS, ERIC",France,M,Fin,40-59M,01:05:22,
1,612,1282,,"COUSIN, MATEO",France,M,Fin,20-39M,01:05:22,
1,614,477,,"GRATADOUR, VINCENT",France,M,Fin,40-59M,01:05:25,
1,617,1016,,"REDOR, BRICE",France,M,Fin,20-39M,01:05:34,
1,619,115,,"CAYET, LILIAN",France,M,Fin,U20M,01:05:35,
1,619,189,,"BORE, BERTRAND",France,M,Fin,40-59M,01:05:35,
1,619,767,,"REY, FABRICE",France,M,Fin,40-59M,01:05:35,
1,622,1358,,"AZEMA, MATTEO",France,M,Fin,20-39M,01:05:40,
1,625,1198,,"WEISSMAN LECORNET, VALENTIN",France,M,Fin,U20M,01:05:45,
1,625,1290,,"RIHN, NICOLAS",France,M,Fin,20-39M,01:05:45,
1,628,675,,"GUILLET, YANN",France,M,Fin,20-39M,01:05:51,
1,629,136,,"CAILLEAU, DAVID",France,M,Fin,40-59M,01:05:53,
1,630,128,,"BONHOMME, CLÉMENT",France,M,Open,40-59M,01:05:54,
1,632,780,,"SINOT, PATRICK",France,M,Fin,40-59M,01:06:02,
1,633,784,,"MARION, YANNICK",France,M,Foil,40-59M,01:06:04,
1,634,149,,"ASTOLFI, PHILIPPE",France,M,Foil,40-59M,01:06:13,
1,636,1025,,"BOSELLI, FELICE",France,M,Fin,U16M,01:06:17,
1,637,42,,"VERZAUX, CHARLES",France,M,Fin,40-59M,01:06:23,
1,637,204,,"DECOUARD, SAMUEL",France,M,Fin,U16M,01:06:23,
1,639,1303,,"LEPPHAILLE, PIERRE",France,M,Fin,60+M,01:06:32,
1,641,222,,"TOTI, NOEMIE",France,F,Fin,31-45F,01:06:35,
1,642,931,,"MAILLARD, HERVÉ",France,M,Fin,40-59M,01:06:36,
1,643,339,,"LIEZ, ARNAULD",France,M,Fin,40-59M,01:06:38,
1,643,1189,,"BATAILLE, DAVID",France,M,Fin,40-59M,01:06:38,
1,645,1080,,"FOURNIER, LOUISON",France,M,Fin,U20M,01:06:44,
1,647,391,,"JACQUARD, CYRIL",France,M,Fin,40-59M,01:06:45,
1,648,376,,"FILIPPI, CÉSAR",France,M,Fin,U20M,01:06:55,
1,648,1470,,"CRESTEY, LÉÏLA",France,F,Fin,17-30F,01:06:55,
1,651,1109,,"LECOQ, STEPHANE",France,M,Fin,40-59M,01:07:06,
1,651,1110,,"THIELTGEN, STEPHANE",France,M,Fin,40-59M,01:07:06,
1,653,682,,"LEMAITRE, CHARLINE",France,F,Fin,U17F,01:07:09,
1,654,1007,,"LASSAIRE, SAMUEL",France,M,Fin,40-59M,01:07:10,
1,655,1021,,"BIDET, GUILLAUME",France,M,Fin,40-59M,01:07:18,
1,655,1029,,"LE BARS, JORAN",France,M,Fin,40-59M,01:07:18,
1,657,1144,,"GUY, JULIETTE",France,F,Fin,17-30F,01:07:19,
1,659,630,,"VERNET, DAVID",France,M,Fin,40-59M,01:07:26,
1,661,1116,,"ORTIZ, FRANCK",France,M,Fin,40-59M,01:07:28,
1,662,559,,"FUMOLEAU, CÉDRIC",France,M,Fin,40-59M,01:07:31,
1,664,234,,"GRALL, TUGDUAL",France,M,Fin,40-59M,01:07:35,
1,665,147,,"CLINDOUX, CESAR",France,M,Fin,U16M,01:07:36,
1,666,967,,"BESANCENOT, JEAN-EDOUARD",France,M,Fin,20-39M,01:07:39,
1,666,1235,,"MUNIER-JOLAIN, GOERY",France,M,Fin,40-59M,01:07:39,
1,668,686,,"MAURICE, PASCAL",France,M,Open,40-59M,01:08:00,
1,669,74,,"FUSELIER, CHRISTOPHE",France,M,Open,40-59M,01:08:06,
1,669,706,,"SAVIN, ANTOINE",France,M,Fin,40-59M,01:08:06,
1,669,1211,,"BELHOUCHET, KARIM",France,M,Fin,60+M,01:08:06,
1,672,202,,"SPINNER, CAROLINE",France,F,Fin,45+F,01:08:11,
1,674,127,,"BLANCHON, YOLAN",France,M,Open,20-39M,01:08:14,
1,675,305,,"SEBAIN, CELIA",France,F,Fin,17-30F,01:08:26,
1,678,163,,"VANHERWEGHE, WILFRIED",France,M,Fin,40-59M,01:08:33,
1,679,10,,"MALCOSTE, PASCAL",France,M,Foil,40-59M,01:08:34,
1,680,87,,"LOGLISCI, MARIUS",France,M,Fin,U16M,01:08:38,
1,680,153,,"MURAIL, RENAUD",France,M,Fin,40-59M,01:08:38,
1,684,108,,"DUBECH, SANDRINE",France,F,Fin,45+F,01:08:56,
1,687,1011,,"GACHENIARD, PHIL",France,M,Fin,40-59M,01:09:11,
1,687,1355,,"BRIERE, TOM",France,M,Open,20-39M,01:09:11,
1,690,830,,"SIMON, FRANCOIS",France,M,Open,20-39M,01:09:35,
1,690,1361,,"LASSORT, THOMAS",France,M,Fin,20-39M,01:09:35,
1,693,383,,"BAZIADOLY, MATHIEU",France,M,Foil,40-59M,01:09:41,
1,696,754,,"MICHEL, LOÏC",France,M,Fin,40-59M,01:09:51,
1,696,1295,,"LIAGRE, JOFFREY",France,M,Fin,40-59M,01:09:51,
1,699,721,,"LEPERCQ, EMMANUEL",France,M,Open,40-59M,01:10:03,
1,699,1283,,"COUSIN, JILDAZ",France,M,Fin,40-59M,01:10:03,
1,701,426,,"JACQUEMOND, YANN",France,M,Open,20-39M,01:10:08,
1,703,982,,"GAROS, JEAN",France,M,Fin,60+M,01:10:15,
1,705,368,,"LE SOLLIEC, JEAN-MARC",France,M,Fin,40-59M,01:10:21,
1,706,1115,,"UZAN, FABRICE",France,M,Fin,40-59M,01:10:30,
1,709,615,,"VOISIN, CHRISTOPHE",France,M,Fin,40-59M,01:10:34,
1,713,659,,"GOERGER, YANN",France,M,Fin,40-59M,01:10:39,
1,713,991,,"BAZIN, ETIENNE",France,M,Fin,40-59M,01:10:39,
1,716,1187,,"FORCINAL, NADINE",France,F,Open,31-45F,01:10:51,
1,717,272,,"CLAIR, SAMUEL",France,M,Fin,20-39M,01:10:59,
1,717,101104,,"DUROUCHOUX, BENOÎT",France,M,Fin,20-39M,01:10:59,
1,719,86,,"CHARTIER, SIMON",France,M,Open,20-39M,01:11:06,
1,719,105,,"BAZAILLE, MAXIME",France,M,Fin,U20M,01:11:06,
1,721,278,,"HOLLENDER, ARNO",France,M,Open,40-59M,01:11:10,
1,721,1269,,"OTMANI, RAFAEL",France,M,Open,U20M,01:11:10,
1,723,1139,,"MAGNIER DE MAISONNEUVE, GABRIEL",France,M,Fin,20-39M,01:11:13,
1,723,1174,,"FOEX, CHRISTOPHE",France,M,Fin,40-59M,01:11:13,
1,728,141,,"BOUDON, SÉBASTIEN",France,M,Fin,40-59M,01:11:21,
1,728,1275,,"SCHWOOB, EMI-CHARLOTTE",France,F,Fin,U17F,01:11:21,
1,730,1168,,"PETERS, MARIAN",France,M,Fin,20-39M,01:11:25,
1,731,1350,,"MAURICE, XAVIER",France,M,Fin,40-59M,01:11:28,
1,732,49,,"HUMEAU, CLIDANE",France,F,Fin,17-30F,01:11:39,
1,733,197,,"MAUBOURGUET, HUGUES",France,M,Fin,40-59M,01:11:41,
1,733,262,,"KERUZORÉ, OCÉANE",France,F,Fin,17-30F,01:11:41,
1,733,475,,"NOESMOEN, HÉLÈNE",France,F,Fin,17-30F,01:11:41,
1,733,742,,"FALANDRY-RIGONI, TOM",France,M,Fin,U16M,01:11:41,
1,737,806,,"VERRIER, FRÉDÉRIC",France,M,Fin,40-59M,01:12:02,
1,740,21,,"FREZAL, ELENA",France,F,Fin,17-30F,01:12:06,
1,740,260,,"CLASSEAU, ISIS",France,F,Fin,U17F,01:12:06,
1,742,83,,"ARNOUX, FABIEN",France,M,Fin,40-59M,01:12:10,
1,742,718,,"AZORIN, OLIVIER",France,M,Open,40-59M,01:12:10,
1,745,664,,"LECOUBET, MALEK",France,M,Fin,60+M,01:12:16,
1,746,34,,"SICARD--BAUX, FLORIAN",France,M,Open,U20M,01:12:19,
1,746,307,,"DEBOSQUE, FRANCK",France,M,Fin,40-59M,01:12:19,
1,746,423,,"KAHN, VINCENT",France,M,Fin,60+M,01:12:19,
1,746,746,,"DAUVERGNE, JEAN-CHARLES",France,M,Fin,40-59M,01:12:19,
1,746,773,,"OBERLIN, OLIVIER",France,M,Fin,40-59M,01:12:19,
1,752,199,,"FRANCESCONI, XAVIER",France,M,Fin,40-59M,01:12:34,
1,754,1075,,"ROUSSEL, ANGIE",France,F,Open,U17F,01:12:36,
1,756,1033,,"JUNG, THIERRY",France,M,Fin,40-59M,01:12:40,
1,756,1344,,"OFFERHAUS, DIEDERIK",France,M,Fin,40-59M,01:12:40,
1,758,736,,"FUSELIER, TIMOTHÉE",France,M,Open,20-39M,01:12:54,
1,759,1012,,"BESANCENOT, ETIENNE",France,M,Fin,40-59M,01:12:58,
1,760,1084,,"CECCALDI, FRANCK",France,M,Fin,40-59M,01:13:00,
1,762,711,,"DIQUELOU, LIONEL",France,M,Fin,40-59M,01:13:10,
1,762,805,,"GUICHARD, LIONEL",France,M,Fin,40-59M,01:13:10,
1,765,496,,"LEBLED, HUGO",France,M,Fin,U20M,01:13:20,
1,765,1289,,"POUPON, VIVIAN",France,M,Fin,40-59M,01:13:20,
1,767,160,,"FRANÇOIS, BRAM",France,M,Fin,20-39M,01:13:25,
1,768,1163,,"RAYNAUD, THOMAS",France,M,Fin,40-59M,01:13:33,
1,769,662,,"TOURTE, STÉPHANE",France,M,Fin,40-59M,01:13:44,
1,770,769,,"BAHUAUD, GAUTHIER",France,M,Fin,40-59M,01:13:45,
1,773,498,,"GHIO, JEAN-JACQUES",France,M,Fin,40-59M,01:14:00,
1,774,472,,"FRISCH, VALÉRY",France,M,Fin,40-59M,01:14:01,
1,776,654,,"OUTTERS, MATTHIS",France,M,Fin,U20M,01:14:02,
1,778,516,,"AURIOL, JEAN PAUL",France,M,Fin,40-59M,01:14:04,
1,778,1296,,"KNOERR, SYLVAIN",France,M,Open,40-59M,01:14:04,
1,781,289,,"DIQUELOU, STÉPHANE",France,M,Fin,40-59M,01:14:05,
1,781,1059,,"GRANGE, FABIEN",France,M,Fin,40-59M,01:14:05,
1,783,148,,"GIRBES-GONNET, GILBERT",France,M,Fin,40-59M,01:14:09,
1,783,796,,"ASCIAK, PHILIPPE",France,M,Fin,40-59M,01:14:09,
1,786,728,,"OUTTERS, VINCENT",France,M,Open,40-59M,01:14:18,
1,787,110,,"BREBION, QUENTIN",France,M,Fin,U16M,01:14:19,
1,789,324,,"SAMUEL, LAURENT",France,M,Open,60+M,01:14:31,
1,790,340,,"LEPOUTRE, BERTRAND",France,M,Fin,40-59M,01:14:32,
1,791,259,,"BRISSET, PASCAL",France,M,Fin,60+M,01:14:43,
1,792,101129,,"HARANG, PIERRICK",France,M,Open,40-59M,01:14:44,
1,795,1216,,"ZELLER, AYMERIC",France,M,Open,20-39M,01:15:04,
1,797,522,,"REGENT, MANUEL",France,M,Fin,40-59M,01:15:13,
1,798,636,,"FRESCHARD, MAXIME",France,M,Fin,40-59M,01:15:15,
1,800,467,,"PIEL, VINCENT",France,M,Open,40-59M,01:15:21,
1,802,505,,"DENIS, CHRISTOPHE",France,M,Fin,60+M,01:15:22,
1,803,880,,"LE FLOCH, PASCAL",France,M,Fin,40-59M,01:15:26,
1,804,280,,"ROGGEN, NIEK",France,M,Fin,60+M,01:15:28,
1,805,622,,"DESFORGES, VINCENT",France,M,Fin,40-59M,01:15:32,
1,805,1195,,"DA SILVA PINTO, MALOU",France,F,Fin,17-30F,01:15:32,
1,807,493,,"ESTRABOL, NICOLAS",France,M,Fin,40-59M,01:15:43,
1,807,959,,"CHEVALIER, FRANCK",France,M,Fin,20-39M,01:15:43,
1,810,408,,"ROULANT, JULIEN",France,M,Fin,40-59M,01:15:48,
1,813,781,,"MONTJOTIN, GUILLAUME",France,M,Fin,40-59M,01:16:03,
1,813,101099,,"DEFACHELLES, SOLÈNE",France,F,Fin,17-30F,01:16:03,
1,818,847,,"MAILLIET, AUDRAN",France,M,Open,U20M,01:16:31,
1,819,792,,"MILER, THOMAS",France,M,Fin,20-39M,01:16:33,
1,819,940,,"FLECHET, LAURENT",France,M,Fin,40-59M,01:16:33,
1,819,965,,"BARBIER, YANN",France,M,Fin,40-59M,01:16:33,
1,823,741,,"MOIREAUD, FRÉDÉRIC",France,M,Fin,40-59M,01:16:51,
1,826,1103,,"HENNEBO, CAMILLE",France,F,Fin,31-45F,01:16:57,
1,827,1149,,"LE GLÉAU, TANGUI",France,M,Fin,20-39M,01:17:05,
1,828,218,,"HÉRAUT, MARTINE",France,F,Fin,45+F,01:17:08,
1,828,540,,"FOUASSON, GILLES",France,M,Fin,60+M,01:17:08,
1,828,841,,"MARQUIS, ALAIN",France,M,Fin,40-59M,01:17:08,
1,828,849,,"ABEILLE, VINCENT",France,M,Fin,20-39M,01:17:08,
1,834,380,,"SULPICE, GUILLAUME",France,M,Fin,40-59M,01:17:48,
1,834,945,,"DURIX, FABIEN",France,M,Fin,40-59M,01:17:48,
1,838,1180,,"LASSERRE, VINCENT",France,M,Fin,40-59M,01:18:00,
1,840,936,,"ARDISSON, PIERRE YVES",France,M,Fin,40-59M,01:18:10,
1,840,1231,,"OLRY, LUC",France,M,Fin,40-59M,01:18:10,
1,842,551,,"TERRIER, ROBIN",France,M,Fin,U16M,01:18:15,
1,843,459,,"LEPERCQ, HUBERT",France,M,Open,60+M,01:18:17,
1,843,1302,,"DONAT, MARIE-LAURE",France,F,Fin,45+F,01:18:17,
1,846,446,,"GRAMOND, SEBASTIEN",France,M,Fin,40-59M,01:18:26,
1,846,1137,,"SASSARD, MATHIEU",France,M,Fin,U20M,01:18:26,
1,849,424,,"KAHN, FABRICE",France,M,Fin,60+M,01:18:37,
1,849,963,,"DEGRAEVE, CEDRIC",France,M,Open,40-59M,01:18:37,
1,849,1057,,"CUTZACH, EDGAR",France,M,Fin,20-39M,01:18:37,
1,852,360,,"AUGEIX, JULIEN",France,M,Fin,40-59M,01:18:58,
1,853,521,,"LE GAL, LISE",France,F,Open,31-45F,01:19:04,
1,858,893,,"PERSINE, SOPHIE",France,F,Fin,17-30F,01:19:20,
1,861,873,,"PICHON, MORGAN",France,M,Fin,40-59M,01:19:26,
1,862,1294,,"GRELON, ADRIEN",France,M,Open,20-39M,01:19:31,
1,863,407,,"LANEZ, RAPHAEL",France,M,Fin,40-59M,01:19:37,
1,863,765,,"ROSSA, JEAN MICHEL",France,M,Open,40-59M,01:19:37,
1,865,829,,"TAUPIN, THIBAUD",France,M,Fin,U20M,01:19:38,
1,866,1204,,"EONO, DAVID",France,M,Fin,40-59M,01:19:43,
1,867,927,,"PETTON, RONAN",France,M,Fin,20-39M,01:19:47,
1,869,205,,"GABET, ALAIN",France,M,Fin,60+M,01:19:49,
1,870,447,,"CLINDOUX, BENJAMIN",France,M,Fin,40-59M,01:19:50,
1,872,843,,"POIRIER, THIBAULT",France,M,Open,20-39M,01:19:55,
1,873,1352,,"PAGEL, LAURA",France,F,Fin,17-30F,01:19:57,
1,874,116,,"DUHAYON, NICOLAS",France,M,Fin,40-59M,01:20:00,
1,875,283,,"BLANC, THOMAS",France,M,Fin,40-59M,01:20:16,
1,876,347,,"BEUN, ELLIOTT",France,M,Open,U16M,01:20:37,
1,876,480,,"FOURCADE, NATHAN",France,M,Open,U20M,01:20:37,
1,879,918,,"GOBIN, PAUL",France,M,Fin,U16M,01:20:50,
1,881,529,,"ACCOU, ETIENNE",France,M,Fin,20-39M,01:20:58,
1,881,942,,"SIMON, LISA",France,F,Fin,17-30F,01:20:58,
1,881,1207,,"BACQUET, THIERRY",France,M,Fin,60+M,01:20:58,
1,884,429,,"CHARLES, YANNICK",France,M,Fin,20-39M,01:21:01,
1,885,1252,,"MULLER, LÉO",France,M,Fin,20-39M,01:21:04,
1,888,537,,"LEGAY, THÉOPHILE",France,M,Fin,20-39M,01:21:24,
1,889,698,,"RABASSE, JOSUE",France,M,Fin,20-39M,01:21:27,
1,889,1078,,"SILVE, THIBAUT",France,M,Open,20-39M,01:21:27,
1,892,286,,"HOUDENT, RODOLPHE",France,M,Fin,20-39M,01:21:46,
1,894,573,,"HOULOU, THIERRY",France,M,Fin,40-59M,01:22:08,
1,894,799,,"MAESTRE, DIDIER",France,M,Open,40-59M,01:22:08,
1,896,603,,"CHEVALIER, CEDRIC",France,M,Fin,40-59M,01:22:19,
1,897,50,,"GENETRE, ERIC",France,M,Fin,40-59M,01:22:23,
1,897,1140,,"BRICIER, GUILLAUME",France,M,Open,40-59M,01:22:23,
1,899,411,,"CHAVE, HUGO",France,M,Fin,20-39M,01:22:25,
1,901,77,,"CAMUS, PATRICE",France,M,Fin,40-59M,01:22:39,
1,901,566,,"NAVA PIENTZNAUER, CARLA",France,F,Fin,17-30F,01:22:39,
1,903,534,,"SABOURIN, TRISTAN",France,M,Fin,20-39M,01:22:48,
1,904,908,,"SIMON, LAURENT",France,M,Open,40-59M,01:22:52,
1,904,1002,,"PUJOL, FREDERIC",France,M,Fin,60+M,01:22:52,
1,906,1167,,"DELEMASURE, MARTIN",France,M,Fin,20-39M,01:23:06,
1,908,564,,"SEVEYRAT, GWENAËLLE",France,F,Fin,17-30F,01:23:10,
1,914,591,,"USUREAU, ALEXANDRE",France,M,Fin,40-59M,01:23:51,
1,916,859,,"QUENAON, JEAN-CLAUDE",France,M,Fin,40-59M,01:24:07,
1,916,910,,"SZCZYPA, LUC",France,M,Fin,40-59M,01:24:07,
1,920,372,,"THEBAULT BAILLOT, MAHE",France,M,Open,U16M,01:24:35,
1,920,536,,"PONSIN, ADRIEN",France,M,Fin,20-39M,01:24:35,
1,922,509,,"LEGROS, FRANÇOIS",France,M,Fin,40-59M,01:24:50,
1,923,120,,"DUHAYON, ISABELLE",France,F,Fin,45+F,01:24:55,
1,924,739,,"MONNAERT, JEAN-PHILIPPE",France,M,Fin,40-59M,01:24:59,
1,926,890,,"SAGLIASCHI, UMBERTO",France,M,Foil,20-39M,01:25:07,
1,927,421,,"KAHN, QUENTIN",France,M,Fin,20-39M,01:25:12,
1,929,700,,"DURIF, STEPHANE",France,M,Fin,40-59M,01:25:30,
1,929,1067,,"BIDET, FRANCOIS",France,M,Open,20-39M,01:25:30,
1,931,542,,"GROS JEAN, HADRIEN",France,M,Fin,20-39M,01:25:37,
1,932,174,,"DESECK, LAURENT",France,M,Fin,40-59M,01:25:44,
1,932,10101,,"LAURENT, JULIEN",France,M,Fin,40-59M,01:25:44,
1,935,656,,"LEDON, BRICE",France,M,Fin,40-59M,01:26:07,
1,936,249,,"BLANKENSTEIN, ERIC",France,M,Fin,40-59M,01:26:11,
1,938,515,,"BERNARD, THÉAU",France,M,Open,20-39M,01:26:16,
1,939,1133,,"LOUISY, BRUNO",France,M,Fin,40-59M,01:26:21,
1,940,10019,,"NAGY, LUDOVIC",France,M,Fin,40-59M,01:26:43,
1,941,182,,"DE CHIFFREVILLE, HUBERT",France,M,Fin,20-39M,01:26:49,
1,943,233,,"KAZMIERCZAK, BRYCE",France,M,Fin,U16M,01:27:12,
1,943,957,,"ROBINET, PHILIPPE",France,M,Fin,20-39M,01:27:12,
1,947,345,,"BISSECK-DANGEROS, MANALÉ",France,M,Fin,U20M,01:27:31,
1,949,56,,"GERMAY, JEAN-LUC",France,M,Fin,60+M,01:27:50,
1,950,523,,"HOUPERT, OLIVIER",France,M,Fin,40-59M,01:28:01,
1,950,879,,"DELATTRE, GUILLAUME",France,M,Fin,40-59M,01:28:01,
1,953,271,,"MOULIN, CAMILLE",France,F,Open,U17F,01:28:31,
1,953,1197,,"MAILLARD, MARIN",France,M,Fin,U20M,01:28:31,
1,953,1405,,"PERNOLLET, STÉPHANE",France,M,Fin,40-59M,01:28:31,
1,956,950,,"MARTIN, BENOIT",France,M,Fin,40-59M,01:28:58,
1,957,1267,,"ACHARD, JEAN-PIERRE",France,M,Fin,40-59M,01:28:59,
1,958,238,,"CAILLARD, HUGUES",France,M,Fin,40-59M,01:29:22,
1,958,840,,"MATHIS, XAVIER",France,M,Fin,40-59M,01:29:22,
1,958,1000,,"PIRAUX, PHILIPPE",France,M,Fin,60+M,01:29:22,
1,966,10167,,"MUFFAT-JOLY, MATTHIEU",France,M,Fin,40-59M,01:30:11,
1,967,224,,"FLOISSAC, GERALD",France,M,Fin,40-59M,01:30:24,
1,969,1058,,"AUDEBERT, THIBAULT",France,M,Fin,20-39M,01:30:30,
1,970,653,,"LIEZ, MAIWEN",France,F,Fin,U17F,01:30:37,
1,971,750,,"SCHAEFFER, MARC",France,M,Fin,40-59M,01:30:39,
1,974,10932,,"BOR, JONATHAN",France,M,Foil,20-39M,01:31:06,
1,975,181,,"BEC, NICOLAS",France,M,Fin,40-59M,01:31:15,
1,975,870,,"DE CHIFFREVILLE, BRUNO",France,M,Fin,40-59M,01:31:15,
